run	library	sample	include	project	date
DP15-plate1-6.1	J386d	J386d	Y	DP15	
DP15-plate1-6.1	J386e	J386e	Y	DP15	
DP15-plate1-6.1	J386f	J386f	Y	DP15	
DP15-plate1-6.1	J386g	J386g	Y	DP15	
DP15-plate1-6.1	J386h	J386h	Y	DP15	
DP15-plate1-6.1	J386i	J386i	Y	DP15	
DP15-plate1-6.1	J387	J387	Y	DP15	
DP15-plate1-6.1	J387a	J387a	Y	DP15	
DP15-plate1-6.1	J387b	J387b	Y	DP15	
DP15-plate1-6.1	J387c	J387c	Y	DP15	
DP15-plate1-6.1	J387d	J387d	Y	DP15	
DP15-plate1-6.1	J387e	J387e	Y	DP15	
DP15-plate1-6.1	J387f	J387f	Y	DP15	
DP15-plate1-6.1	J387g	J387g	Y	DP15	
DP15-plate1-6.1	J387h	J387h	Y	DP15	
DP15-plate1-6.1	J387i	J387i	Y	DP15	
DP15-plate1-6.1	J388	J388	Y	DP15	
DP15-plate1-6.1	J388a	J388a	Y	DP15	
DP15-plate1-6.1	J388b	J388b	Y	DP15	
DP15-plate1-6.1	J388c	J388c	Y	DP15	
DP15-plate1-6.1	J388d	J388d	Y	DP15	
DP15-plate1-6.1	J388e	J388e	Y	DP15	
DP15-plate1-6.1	J388f	J388f	Y	DP15	
DP15-plate1-6.1	J388g	J388g	Y	DP15	
DP15-plate1-6.1	J388h	J388h	Y	DP15	
DP15-plate1-6.1	J388i	J388i	Y	DP15	
DP15-plate1-6.1	J389	J389	Y	DP15	
DP15-plate1-6.1	J390	J390	Y	DP15	
DP15-plate1-6.1	J390a	J390a	Y	DP15	
DP15-plate1-6.1	J390a-rep	J390a	Y	DP15	
DP15-plate1-6.1	J390b	J390b	Y	DP15	
DP15-plate1-6.1	J392	J392	Y	DP15	
DP15-plate1-6.1	J393	J393	Y	DP15	
DP15-plate1-6.1	J393a	J393a	Y	DP15	
DP15-plate1-6.1	J393b	J393b	Y	DP15	
DP15-plate1-6.1	J393c	J393c	Y	DP15	
DP15-plate1-6.1	J393d	J393d	Y	DP15	
DP15-plate1-6.1	J393e	J393e	Y	DP15	
DP15-plate1-6.1	J393f	J393f	Y	DP15	
DP15-plate1-6.1	J393g	J393g	Y	DP15	
DP15-plate1-6.1	J393h	J393h	Y	DP15	
DP15-plate1-6.1	J393i	J393i	Y	DP15	
DP15-plate1-6.1	J394	J394	Y	DP15	
DP15-plate1-6.1	J394a	J394a	Y	DP15	
DP15-plate1-6.1	J394b	J394b	Y	DP15	
DP15-plate1-6.1	J394c	J394c	Y	DP15	
DP15-plate1-6.1	J394d	J394d	Y	DP15	
DP15-plate1-6.1	J394e	J394e	Y	DP15	
DP15-plate1-6.1	J394f	J394f	Y	DP15	
DP15-plate1-6.1	J394g	J394g	Y	DP15	
DP15-plate1-6.1	J395	J395	Y	DP15	
DP15-plate1-6.1	J395A	J395a	Y	DP15	
DP15-plate1-6.1	J395B	J395b	Y	DP15	
DP15-plate1-6.1	J395C	J395c	Y	DP15	
DP15-plate1-6.1	J395D	J395d	Y	DP15	
DP15-plate1-6.1	J395E	J395e	Y	DP15	
DP15-plate1-6.1	J395H	J395h	Y	DP15	
DP15-plate1-6.1	J397	J397	Y	DP15	
DP15-plate1-6.1	J398	J398	Y	DP15	
DP15-plate1-6.1	J399	J399	Y	DP15	
DP15-plate1-6.1	J400	J400	Y	DP15	
DP15-plate1-6.1	J401	J401	Y	DP15	
DP15-plate1-6.1	J401a	J401a	Y	DP15	
DP15-plate1-6.1	J401b	J401b	Y	DP15	
DP15-plate1-6.1	J401c	J401c	Y	DP15	
DP15-plate1-6.1	J401d	J401d	Y	DP15	
DP15-plate1-6.1	J401e	J401e	Y	DP15	
DP15-plate1-6.1	J401f	J401f	Y	DP15	
DP15-plate1-6.1	J401g	J401g	Y	DP15	
DP15-plate1-6.1	J401h	J401h	Y	DP15	
DP15-plate1-6.1	J402	J402	Y	DP15	
DP15-plate1-6.1	J403	J403	Y	DP15	
DP15-plate1-6.1	J404	J404	Y	DP15	
DP15-plate1-6.1	J405	J405	Y	DP15	
DP15-plate1-6.1	J405a	J405a	Y	DP15	
DP15-plate1-6.1	J405b	J405b	Y	DP15	
DP15-plate1-6.1	J405c	J405c	Y	DP15	
DP15-plate1-6.1	J405d	J405d	Y	DP15	
DP15-plate1-6.1	J405e	J405e	Y	DP15	
DP15-plate1-6.1	J405f	J405f	Y	DP15	
DP15-plate1-6.1	J405g	J405g	Y	DP15	
DP15-plate1-6.1	J405h	J405h	Y	DP15	
DP15-plate1-6.1	J405i	J405i	Y	DP15	
DP15-plate1-6.1	J406	J406	Y	DP15	
DP15-plate1-6.1	J406a	J406a	Y	DP15	
DP15-plate1-6.1	J406b	J406b	Y	DP15	
DP15-plate1-6.1	J406c	J406c	Y	DP15	
DP15-plate1-6.1	J406d	J406d	Y	DP15	
DP15-plate1-6.1	J406e	J406e	Y	DP15	
DP15-plate1-6.1	J406f	J406f	Y	DP15	
DP15-plate1-6.1	J406g	J406g	Y	DP15	
DP15-plate1-6.1	J406h	J406h	Y	DP15	
DP15-plate1-6.1	J406i	J406i	Y	DP15	
DP15-plate1-6.1	J407	J407	Y	DP15	
DP15-plate1-6.1	J408	J408	Y	DP15	
DP15-plate1-6.1	J411	J411	Y	DP15	
DP15-plate1-6.1	J412	J412	Y	DP15	
DP15-plate1-6.1	J413	J413	Y	DP15	
DP15-plate1-6.1	J413a	J413a	Y	DP15	
DP15-plate1-6.1	J413c	J413c	Y	DP15	
DP15-plate1-6.1	J413f	J413f	Y	DP15	
DP15-plate1-6.1	J414	J414	Y	DP15	
DP15-plate1-6.1	J414a	J414a	Y	DP15	
DP15-plate1-6.1	J414b	J414b	Y	DP15	
DP15-plate1-6.1	J414c	J414c	Y	DP15	
DP15-plate1-6.1	J416	J416	Y	DP15	
DP15-plate1-6.1	J416a	J416a	Y	DP15	
DP15-plate1-6.1	J416b	J416b	Y	DP15	
DP15-plate1-6.1	J416c	J416c	Y	DP15	
DP15-plate1-6.1	J416d	J416d	Y	DP15	
DP15-plate1-6.1	J416e	J416e	Y	DP15	
DP15-plate1-6.1	J416f	J416f	Y	DP15	
DP15-plate1-6.1	J416g	J416g	Y	DP15	
DP15-plate1-6.1	J416h	J416h	Y	DP15	
DP15-plate1-6.1	J416i	J416i	Y	DP15	
DP15-plate1-6.1	J417	J417	Y	DP15	
DP15-plate1-6.1	J418	J418	Y	DP15	
DP15-plate1-6.1	J418a	J418a	Y	DP15	
DP15-plate1-6.1	J418b	J418b	Y	DP15	
DP15-plate1-6.1	J418c	J418c	Y	DP15	
DP15-plate1-6.1	J418e	J418e	Y	DP15	
DP15-plate1-6.1	J418g	J418g	Y	DP15	
DP15-plate1-6.1	J418h	J418h	Y	DP15	
DP15-plate1-6.1	J418i	J418i	Y	DP15	
DP15-plate1-6.1	J419	J419	Y	DP15	
DP15-plate1-6.1	J419a	J419a	Y	DP15	
DP15-plate1-6.1	J419b	J419b	Y	DP15	
DP15-plate1-6.1	J419c	J419c	Y	DP15	
DP15-plate1-6.1	J419d	J419d	Y	DP15	
DP15-plate1-6.1	J419e	J419e	Y	DP15	
DP15-plate1-6.1	J419f	J419f	Y	DP15	
DP15-plate1-6.1	J419g	J419g	Y	DP15	
DP15-plate1-6.1	J419h	J419h	Y	DP15	
DP15-plate1-6.1	J419i	J419i	Y	DP15	
DP15-plate1-6.1	J420	J420	Y	DP15	
DP15-plate1-6.1	J421	J421	Y	DP15	
DP15-plate1-6.1	J421b	J421b	Y	DP15	
DP15-plate1-6.1	J422	J422	Y	DP15	
DP15-plate1-6.1	J422a	J422a	Y	DP15	
DP15-plate1-6.1	J422c	J422c	Y	DP15	
DP15-plate1-6.1	J422e	J422e	Y	DP15	
DP15-plate1-6.1	J422e-rep	J422e	Y	DP15	
DP15-plate1-6.1	J422f	J422f	Y	DP15	
DP15-plate1-6.1	J422g	J422g	Y	DP15	
DP15-plate1-6.1	J423	J423	Y	DP15	
DP15-plate1-6.1	J424	J424	Y	DP15	
DP15-plate1-6.1	J424a	J424a	Y	DP15	
DP15-plate1-6.1	J424b	J424b	Y	DP15	
DP15-plate1-6.1	J424c	J424c	Y	DP15	
DP15-plate1-6.1	J424d	J424d	Y	DP15	
DP15-plate1-6.1	J424e	J424e	Y	DP15	
DP15-plate1-6.1	J424f	J424f	Y	DP15	
DP15-plate1-6.1	J424g	J424g	Y	DP15	
DP15-plate1-6.1	J425	J425	Y	DP15	
DP15-plate1-6.1	J425a	J425a	Y	DP15	
DP15-plate1-6.1	J425b	J425b	Y	DP15	
DP15-plate1-6.1	J425c	J425c	Y	DP15	
DP15-plate1-6.1	J425d	J425d	Y	DP15	
DP15-plate1-6.1	J425e	J425e	Y	DP15	
DP15-plate1-6.1	J425f	J425f	Y	DP15	
DP15-plate1-6.1	J425g	J425g	Y	DP15	
DP15-plate1-6.1	J425h	J425h	Y	DP15	
DP15-plate1-6.1	J425i	J425i	Y	DP15	
DP15-plate1-6.1	J426	J426	Y	DP15	
DP15-plate1-6.1	J426a	J426a	Y	DP15	
DP15-plate1-6.1	J426b	J426b	Y	DP15	
DP15-plate1-6.1	J426c	J426c	Y	DP15	
DP15-plate1-6.1	J426d	J426d	Y	DP15	
DP15-plate1-6.1	J426f	J426f	Y	DP15	
DP15-plate1-6.1	J426g	J426g	Y	DP15	
DP15-plate1-6.1	J426h	J426h	Y	DP15	
DP15-plate1-6.1	J426i	J426i	Y	DP15	
DP15-plate1-6.1	J427	J427	Y	DP15	
DP15-plate1-6.1	J427a	J427a	Y	DP15	
DP15-plate1-6.1	J428	J428	Y	DP15	
DP15-plate1-6.1	J428a	J428a	Y	DP15	
DP15-plate1-6.1	J428b	J428b	Y	DP15	
DP15-plate1-6.1	J428c	J428c	Y	DP15	
DP15-plate1-6.1	J428d	J428d	Y	DP15	
DP15-plate1-6.1	J428e	J428e	Y	DP15	
DP15-plate1-6.1	J428f	J428f	Y	DP15	
DP15-plate1-6.1	J428g	J428g	Y	DP15	
DP15-plate1-6.1	J428h	J428h	Y	DP15	
DP15-plate1-6.1	J428i	J428i	Y	DP15	
DP15-plate1-6.1	J429	J429	Y	DP15	
DP15-plate1-6.1	J429a	J429a	Y	DP15	
DP15-plate1-6.1	J429b	J429b	Y	DP15	
DP15-plate1-6.1	J429c	J429c	Y	DP15	
DP15-plate1-6.1	J429d	J429d	Y	DP15	
DP15-plate1-6.1	J429e	J429e	Y	DP15	
DP15-plate1-6.1	J429f	J429f	Y	DP15	
DP15-plate1-6.1	J429g	J429g	Y	DP15	
DP15-plate1-6.1	J429h	J429h	Y	DP15	
DP15-plate1-6.1	J429i	J429i	Y	DP15	
DP15-plate1-6.1	J430	J430	Y	DP15	
DP15-plate1-6.1	J430a	J430a	Y	DP15	
DP15-plate1-6.1	J430a-rep	J430a	Y	DP15	
DP15-plate1-6.1	J430b	J430b	Y	DP15	
DP15-plate1-6.1	J430c	J430c	Y	DP15	
DP15-plate1-6.1	J430d	J430d	Y	DP15	
DP15-plate1-6.1	J430e	J430e	Y	DP15	
DP15-plate1-6.1	J430f	J430f	Y	DP15	
DP15-plate1-6.1	J430g	J430g	Y	DP15	
DP15-plate1-6.1	J430h	J430h	Y	DP15	
DP15-plate1-6.1	J430i	J430i	Y	DP15	
DP15-plate1-6.1	J431	J431	Y	DP15	
DP15-plate1-6.1	J432	J432	Y	DP15	
DP15-plate1-6.1	J433	J433	Y	DP15	
DP15-plate1-6.1	J433a	J433a	Y	DP15	
DP15-plate1-6.1	J433b	J433b	Y	DP15	
DP15-plate1-6.1	J433c	J433c	Y	DP15	
DP15-plate1-6.1	J433d	J433d	Y	DP15	
DP15-plate1-6.1	J433e	J433e	Y	DP15	
DP15-plate1-6.1	J433f	J433f	Y	DP15	
DP15-plate1-6.1	J433g	J433g	Y	DP15	
DP15-plate1-6.1	J433h	J433h	Y	DP15	
DP15-plate1-6.1	J434	J434	Y	DP15	
DP15-plate1-6.1	J434a	J434a	Y	DP15	
DP15-plate1-6.1	J434b	J434b	Y	DP15	
DP15-plate1-6.1	J435	J435	Y	DP15	
DP15-plate1-6.1	J435a	J435a	Y	DP15	
DP15-plate1-6.1	J435b	J435b	Y	DP15	
DP15-plate1-6.1	J435c	J435c	Y	DP15	
DP15-plate1-6.1	J435d	J435d	Y	DP15	
DP15-plate1-6.1	J435e	J435e	Y	DP15	
DP15-plate1-6.1	J435f	J435f	Y	DP15	
DP15-plate1-6.1	J435g	J435g	Y	DP15	
DP15-plate1-6.1	J435h	J435h	Y	DP15	
DP15-plate1-6.1	J435i	J435i	Y	DP15	
DP15-plate1-6.1	J436	J436	Y	DP15	
DP15-plate1-6.1	J436a	J436a	Y	DP15	
DP15-plate1-6.1	J436b	J436b	Y	DP15	
DP15-plate1-6.1	J436c	J436c	Y	DP15	
DP15-plate1-6.1	J436c-rep	J436c	Y	DP15	
DP15-plate1-6.1	J436d	J436d	Y	DP15	
DP15-plate1-6.1	J436e	J436e	Y	DP15	
DP15-plate1-6.1	J436f	J436f	Y	DP15	
DP15-plate1-6.1	J436g	J436g	Y	DP15	
DP15-plate1-6.1	J436h	J436h	Y	DP15	
DP15-plate1-6.1	J436i	J436i	Y	DP15	
DP15-plate1-6.1	J437	J437	Y	DP15	
DP15-plate1-6.1	J438	J438	Y	DP15	
DP15-plate1-6.1	M1c	MelMosaic	Y	DP15	
DP15-plate1-6.1	M2a	MelMosaic	Y	DP15	
DP15-plate1-6.1	M2b	MelMosaic	Y	DP15	
DP15-plate1-6.1	NAL05	NAL05	Y	DP15	
DP15-plate1-6.1	NBJ30	NBJ30	Y	DP15	
DP15-plate1-6.1	NCD30	NCD30	Y	DP15	
DP15-plate1-6.1	NCR13	NCR13	Y	DP15	
DP15-plate1-6.1	NDU10	NDU10	Y	DP15	
DP15-plate1-6.1	NE10467	NE10467	Y	DP15	
DP15-plate1-6.1	NE25923	NE25923	Y	DP15	
DP15-plate1-6.1	NE25953	NE25953	Y	DP15	
DP15-plate1-6.1	NE35955	NE35955	Y	DP15	
DP15-plate1-6.1	NE35959	NE35959	Y	DP15	
DP15-plate1-6.1	NE36811	NE36811	Y	DP15	
DP15-plate1-6.1	NE37169	NE37169	Y	DP15	
DP15-plate1-6.1	NE37647	NE37647	Y	DP15	
DP15-plate1-6.1	NE4583	NE4583	Y	DP15	
DP15-plate1-6.1	NE67754	NE67754	Y	DP15	
DP15-plate1-6.1	NE90535	NE90535	Y	DP15	
DP15-plate1-6.1	RA1006	RA1006	Y	DP15	
DP15-plate1-6.1	RA1007	RA1007	Y	DP15	
DP15-plate1-6.1	TLC715	TLC715	Y	DP15	
DP15-plate1-6.1	TLC720	TLC720	Y	DP15	
DP15-plate1-6.1	TLC725	TLC725	Y	DP15	
DP15-plate1-6.1	TLC726	TLC726	Y	DP15	
DP15-plate1-6.1	TLC775	TLC775	Y	DP15	
DP15-plate1-6.1	VMA18	VMA18	Y	DP15	
DP15-plate1-6.1	VWG14	VWG14	Y	DP15	
DP15-plate1-6.2	FDK10	FDK10	Y	DP15	
DP15-plate1-6.2	GH1	GH1	Y	DP15	
DP15-plate1-6.2	GH2	GH2	Y	DP15	
DP15-plate1-6.2	J293	J293	Y	DP15	
DP15-plate1-6.2	J294	J294	Y	DP15	
DP15-plate1-6.2	J295	J295	Y	DP15	
DP15-plate1-6.2	J295rep	J295	Y	DP15	
DP15-plate1-6.2	J296	J296	Y	DP15	
DP15-plate1-6.2	J298	J298	Y	DP15	
DP15-plate1-6.2	J300	J300	Y	DP15	
DP15-plate1-6.2	J301	J301	Y	DP15	
DP15-plate1-6.2	J302	J302	Y	DP15	
DP15-plate1-6.2	J303	J303	Y	DP15	
DP15-plate1-6.2	J304	J304	Y	DP15	
DP15-plate1-6.2	J307	J307	Y	DP15	
DP15-plate1-6.2	J310	J310	Y	DP15	
DP15-plate1-6.2	J311	J311	Y	DP15	
DP15-plate1-6.2	J312	J312	Y	DP15	
DP15-plate1-6.2	J315	J315	Y	DP15	
DP15-plate1-6.2	J316	J316	Y	DP15	
DP15-plate1-6.2	J317	J317	Y	DP15	
DP15-plate1-6.2	J318	J318	Y	DP15	
DP15-plate1-6.2	J319	J319	Y	DP15	
DP15-plate1-6.2	J320	J320	Y	DP15	
DP15-plate1-6.2	J321g	J321g	Y	DP15	
DP15-plate1-6.2	J322	J322	Y	DP15	
DP15-plate1-6.2	J324	J324	Y	DP15	
DP15-plate1-6.2	J326	J326	Y	DP15	
DP15-plate1-6.2	J327	J327	Y	DP15	
DP15-plate1-6.2	J328	J328	Y	DP15	
DP15-plate1-6.2	J329	J329	Y	DP15	
DP15-plate1-6.2	J330	J330	Y	DP15	
DP15-plate1-6.2	J331	J331	Y	DP15	
DP15-plate1-6.2	J333	J333	Y	DP15	
DP15-plate1-6.2	J333_plus	J333	Y	DP15	
DP15-plate1-6.2	J333a	J333a	Y	DP15	
DP15-plate1-6.2	J334	J334	Y	DP15	
DP15-plate1-6.2	J335	J335	Y	DP15	
DP15-plate1-6.2	J338	J338	Y	DP15	
DP15-plate1-6.2	J339	J339	Y	DP15	
DP15-plate1-6.2	J340	J340	Y	DP15	
DP15-plate1-6.2	J341	J341	Y	DP15	
DP15-plate1-6.2	J341a	J341a	Y	DP15	
DP15-plate1-6.2	J341b	J341b	Y	DP15	
DP15-plate1-6.2	J341c	J341c	Y	DP15	
DP15-plate1-6.2	J341d	J341d	Y	DP15	
DP15-plate1-6.2	J342	J342	Y	DP15	
DP15-plate1-6.2	J342a	J342a	Y	DP15	
DP15-plate1-6.2	J342arep	J342a	Y	DP15	
DP15-plate1-6.2	J342b	J342b	Y	DP15	
DP15-plate1-6.2	J342c	J342c	Y	DP15	
DP15-plate1-6.2	J342d	J342d	Y	DP15	
DP15-plate1-6.2	J343	J343	Y	DP15	
DP15-plate1-6.2	J344	J344	Y	DP15	
DP15-plate1-6.2	J345	J345	Y	DP15	
DP15-plate1-6.2	J345_plus	J345	Y	DP15	
DP15-plate1-6.2	J345a	J345a	Y	DP15	
DP15-plate1-6.2	J345d	J345d	Y	DP15	
DP15-plate1-6.2	J346	J346	Y	DP15	
DP15-plate1-6.2	J347	J347	Y	DP15	
DP15-plate1-6.2	J348	J348	Y	DP15	
DP15-plate1-6.2	J349	J349	Y	DP15	
DP15-plate1-6.2	J349a	J349a	Y	DP15	
DP15-plate1-6.2	J349b	J349b	Y	DP15	
DP15-plate1-6.2	J349d	J349d	Y	DP15	
DP15-plate1-6.2	J349e	J349e	Y	DP15	
DP15-plate1-6.2	J349f	J349f	Y	DP15	
DP15-plate1-6.2	J349g	J349g	Y	DP15	
DP15-plate1-6.2	J349h	J349h	Y	DP15	
DP15-plate1-6.2	J349i	J349i	Y	DP15	
DP15-plate1-6.2	J349j	J349j	Y	DP15	
DP15-plate1-6.2	J350	J350	Y	DP15	
DP15-plate1-6.2	J350a	J350a	Y	DP15	
DP15-plate1-6.2	J350b	J350b	Y	DP15	
DP15-plate1-6.2	J350c	J350c	Y	DP15	
DP15-plate1-6.2	J350d	J350d	Y	DP15	
DP15-plate1-6.2	J350e	J350e	Y	DP15	
DP15-plate1-6.2	J350f	J350f	Y	DP15	
DP15-plate1-6.2	J350g	J350g	Y	DP15	
DP15-plate1-6.2	J350h	J350h	Y	DP15	
DP15-plate1-6.2	J350i	J350i	Y	DP15	
DP15-plate1-6.2	J351	J351	Y	DP15	
DP15-plate1-6.2	J351_plus	J351	Y	DP15	
DP15-plate1-6.2	J352	J352	Y	DP15	
DP15-plate1-6.2	J352a	J352a	Y	DP15	
DP15-plate1-6.2	J352b	J352b	Y	DP15	
DP15-plate1-6.2	J352c	J352c	Y	DP15	
DP15-plate1-6.2	J352d	J352d	Y	DP15	
DP15-plate1-6.2	J352e	J352e	Y	DP15	
DP15-plate1-6.2	J352f	J352f	Y	DP15	
DP15-plate1-6.2	J352g	J352g	Y	DP15	
DP15-plate1-6.2	J352h	J352h	Y	DP15	
DP15-plate1-6.2	J352i	J352i	Y	DP15	
DP15-plate1-6.2	J353	J353	Y	DP15	
DP15-plate1-6.2	J354	J354	Y	DP15	
DP15-plate1-6.2	J355	J355	Y	DP15	
DP15-plate1-6.2	J355a	J355a	Y	DP15	
DP15-plate1-6.2	J355b	J355b	Y	DP15	
DP15-plate1-6.2	J355c	J355c	Y	DP15	
DP15-plate1-6.2	J355d	J355d	Y	DP15	
DP15-plate1-6.2	J355e	J355e	Y	DP15	
DP15-plate1-6.2	J355f	J355f	Y	DP15	
DP15-plate1-6.2	J355g	J355g	Y	DP15	
DP15-plate1-6.2	J357	J357	Y	DP15	
DP15-plate1-6.2	J358	J358	Y	DP15	
DP15-plate1-6.2	J359	J359	Y	DP15	
DP15-plate1-6.2	J359a	J359a	Y	DP15	
DP15-plate1-6.2	J359b	J359b	Y	DP15	
DP15-plate1-6.2	J359c	J359c	Y	DP15	
DP15-plate1-6.2	J359d	J359d	Y	DP15	
DP15-plate1-6.2	J359e	J359e	Y	DP15	
DP15-plate1-6.2	J359g	J359g	Y	DP15	
DP15-plate1-6.2	J359h	J359h	Y	DP15	
DP15-plate1-6.2	J359i	J359i	Y	DP15	
DP15-plate1-6.2	J360	J360	Y	DP15	
DP15-plate1-6.2	J361	J361	Y	DP15	
DP15-plate1-6.2	J361a	J361a	Y	DP15	
DP15-plate1-6.2	J361b	J361b	Y	DP15	
DP15-plate1-6.2	J361c	J361c	Y	DP15	
DP15-plate1-6.2	J361d	J361d	Y	DP15	
DP15-plate1-6.2	J361e	J361e	Y	DP15	
DP15-plate1-6.2	J361f	J361f	Y	DP15	
DP15-plate1-6.2	J361g	J361g	Y	DP15	
DP15-plate1-6.2	J361h	J361h	Y	DP15	
DP15-plate1-6.2	J361i	J361i	Y	DP15	
DP15-plate1-6.2	J362	J362	Y	DP15	
DP15-plate1-6.2	J362_young	J362	Y	DP15	
DP15-plate1-6.2	J362a	J362a	Y	DP15	
DP15-plate1-6.2	J362b	J362b	Y	DP15	
DP15-plate1-6.2	J363	J363	Y	DP15	
DP15-plate1-6.2	J363_plus	J363	Y	DP15	
DP15-plate1-6.2	J364	J364	Y	DP15	
DP15-plate1-6.2	J365	J365	Y	DP15	
DP15-plate1-6.2	J366	J366	Y	DP15	
DP15-plate1-6.2	J366_plus	J366	Y	DP15	
DP15-plate1-6.2	J367	J367	Y	DP15	
DP15-plate1-6.2	J367a	J367a	Y	DP15	
DP15-plate1-6.2	J367b	J367b	Y	DP15	
DP15-plate1-6.2	J367c	J367c	Y	DP15	
DP15-plate1-6.2	J367d	J367d	Y	DP15	
DP15-plate1-6.2	J367e	J367e	Y	DP15	
DP15-plate1-6.2	J367f	J367f	Y	DP15	
DP15-plate1-6.2	J367g	J367g	Y	DP15	
DP15-plate1-6.2	J367h	J367h	Y	DP15	
DP15-plate1-6.2	J367i	J367i	Y	DP15	
DP15-plate1-6.2	J368	J368	Y	DP15	
DP15-plate1-6.2	J369	J369	Y	DP15	
DP15-plate1-6.2	J370	J370	Y	DP15	
DP15-plate1-6.2	J371	J371	Y	DP15	
DP15-plate1-6.2	J372	J372	Y	DP15	
DP15-plate1-6.2	J373	J373	Y	DP15	
DP15-plate1-6.2	J374	J374	Y	DP15	
DP15-plate1-6.2	J374a	J374a	Y	DP15	
DP15-plate1-6.2	J374b	J374b	Y	DP15	
DP15-plate1-6.2	J374c	J374c	Y	DP15	
DP15-plate1-6.2	J374d	J374d	Y	DP15	
DP15-plate1-6.2	J374e	J374e	Y	DP15	
DP15-plate1-6.2	J374f	J374f	Y	DP15	
DP15-plate1-6.2	J374g	J374g	Y	DP15	
DP15-plate1-6.2	J374h	J374h	Y	DP15	
DP15-plate1-6.2	J374i	J374i	Y	DP15	
DP15-plate1-6.2	J375	J375	Y	DP15	
DP15-plate1-6.2	J375rep1	J375	Y	DP15	
DP15-plate1-6.2	J376	J376	Y	DP15	
DP15-plate1-6.2	J376a	J376a	Y	DP15	
DP15-plate1-6.2	J376arep	J376a	Y	DP15	
DP15-plate1-6.2	J376b	J376b	Y	DP15	
DP15-plate1-6.2	J376c	J376c	Y	DP15	
DP15-plate1-6.2	J376d	J376d	Y	DP15	
DP15-plate1-6.2	J376e	J376e	Y	DP15	
DP15-plate1-6.2	J376f	J376f	Y	DP15	
DP15-plate1-6.2	J376g	J376g	Y	DP15	
DP15-plate1-6.2	J376h	J376h	Y	DP15	
DP15-plate1-6.2	J376i	J376i	Y	DP15	
DP15-plate1-6.2	J377	J377	Y	DP15	
DP15-plate1-6.2	J377a	J377a	Y	DP15	
DP15-plate1-6.2	J377b	J377b	Y	DP15	
DP15-plate1-6.2	J377c	J377c	Y	DP15	
DP15-plate1-6.2	J377d	J377d	Y	DP15	
DP15-plate1-6.2	J377e	J377e	Y	DP15	
DP15-plate1-6.2	J377erep	J377e	Y	DP15	
DP15-plate1-6.2	J377g	J377g	Y	DP15	
DP15-plate1-6.2	J377h	J377h	Y	DP15	
DP15-plate1-6.2	J377i	J377i	Y	DP15	
DP15-plate1-6.2	J379	J379	Y	DP15	
DP15-plate1-6.2	J381	J381	Y	DP15	
DP15-plate1-6.2	J382a	J382a	Y	DP15	
DP15-plate1-6.2	J382b	J382b	Y	DP15	
DP15-plate1-6.2	J382c	J382c	Y	DP15	
DP15-plate1-6.2	J382d	J382d	Y	DP15	
DP15-plate1-6.2	J382e	J382e	Y	DP15	
DP15-plate1-6.2	J382f	J382f	Y	DP15	
DP15-plate1-6.2	J382g	J382g	Y	DP15	
DP15-plate1-6.2	J382h	J382h	Y	DP15	
DP15-plate1-6.2	J382i	J382i	Y	DP15	
DP15-plate1-6.2	J383	J383	Y	DP15	
DP15-plate1-6.2	J385	J385	Y	DP15	
DP15-plate1-6.2	J385rep	J385	Y	DP15	
DP15-plate1-6.2	J385a	J385a	Y	DP15	
DP15-plate1-6.2	J385b	J385b	Y	DP15	
DP15-plate1-6.2	J385c	J385c	Y	DP15	
DP15-plate1-6.2	J385d	J385d	Y	DP15	
DP15-plate1-6.2	J385e	J385e	Y	DP15	
DP15-plate1-6.2	J385f	J385f	Y	DP15	
DP15-plate1-6.2	J385g	J385g	Y	DP15	
DP15-plate1-6.2	J385h	J385h	Y	DP15	
DP15-plate1-6.2	J385i	J385i	Y	DP15	
DP15-plate1-6.2	J386	J386	Y	DP15	
DP15-plate1-6.2	J386a	J386a	Y	DP15	
DP15-plate1-6.2	J386b	J386b	Y	DP15	
DP15-plate1-6.2	J386c	J386c	Y	DP15	
DP15-plate1-6.2	J386d	J386d	Y	DP15	
DP15-plate1-6.2	J386e	J386e	Y	DP15	
DP15-plate1-6.2	J386f	J386f	Y	DP15	
DP15-plate1-6.2	J386g	J386g	Y	DP15	
DP15-plate1-6.2	J386h	J386h	Y	DP15	
DP15-plate1-6.2	J386i	J386i	Y	DP15	
DP15-plate1-6.2	J387	J387	Y	DP15	
DP15-plate1-6.2	J387a	J387a	Y	DP15	
DP15-plate1-6.2	J387b	J387b	Y	DP15	
DP15-plate1-6.2	J387c	J387c	Y	DP15	
DP15-plate1-6.2	J387d	J387d	Y	DP15	
DP15-plate1-6.2	J387e	J387e	Y	DP15	
DP15-plate1-6.2	J387f	J387f	Y	DP15	
DP15-plate1-6.2	J387g	J387g	Y	DP15	
DP15-plate1-6.2	J387h	J387h	Y	DP15	
DP15-plate1-6.2	J387i	J387i	Y	DP15	
DP15-plate1-6.2	J388	J388	Y	DP15	
DP15-plate1-6.2	J388a	J388a	Y	DP15	
DP15-plate1-6.2	J388b	J388b	Y	DP15	
DP15-plate1-6.2	J388c	J388c	Y	DP15	
DP15-plate1-6.2	J388d	J388d	Y	DP15	
DP15-plate1-6.2	J388e	J388e	Y	DP15	
DP15-plate1-6.2	J388f	J388f	Y	DP15	
DP15-plate1-6.2	J388g	J388g	Y	DP15	
